player_id,team_id,first_name,last_name,position,nationality,date_of_birth,jersey_number,is_active
859,35,Player859,Last859,Defender,Netherlands,1984-03-04,23,1
860,35,Player860,Last860,Goalkeeper,Argentina,1990-09-26,84,1
861,35,Player861,Last861,Midfielder,Netherlands,1984-02-20,71,1
862,35,Player862,Last862,Forward,France,1984-03-07,91,1
863,35,Player863,Last863,Midfielder,Brazil,2003-07-26,33,1
864,35,Player864,Last864,Defender,France,1996-03-14,75,1
865,35,Player865,Last865,Goalkeeper,Italy,1983-03-26,47,1
866,35,Player866,Last866,Goalkeeper,Germany,1989-01-27,29,1
867,35,Player867,Last867,Midfielder,India,1992-07-27,23,1
868,35,Player868,Last868,Midfielder,Spain,1993-08-25,7,1
869,35,Player869,Last869,Forward,Germany,2002-09-26,13,1
870,35,Player870,Last870,Midfielder,Germany,1983-06-15,22,1
871,35,Player871,Last871,Midfielder,Argentina,1986-03-25,30,1
872,35,Player872,Last872,Defender,Portugal,1994-03-19,48,1
873,35,Player873,Last873,Midfielder,England,1991-02-19,81,1
874,35,Player874,Last874,Goalkeeper,Germany,1987-02-01,36,1
875,35,Player875,Last875,Defender,Brazil,2000-01-06,89,1
876,36,Player876,Last876,Midfielder,Netherlands,1992-06-09,33,1
877,36,Player877,Last877,Midfielder,Portugal,1990-10-16,18,1
878,36,Player878,Last878,Defender,Argentina,2005-02-28,89,1
879,36,Player879,Last879,Midfielder,England,2002-12-14,30,1
880,36,Player880,Last880,Forward,England,1985-10-07,54,1
881,36,Player881,Last881,Forward,Brazil,1985-01-05,35,1
882,36,Player882,Last882,Defender,France,1996-07-28,9,1
883,36,Player883,Last883,Goalkeeper,Brazil,1987-05-23,97,1
884,36,Player884,Last884,Midfielder,Spain,1996-12-07,40,1
885,36,Player885,Last885,Defender,Germany,1985-03-19,35,1
886,36,Player886,Last886,Goalkeeper,Portugal,1983-02-27,65,1
887,36,Player887,Last887,Defender,Italy,1997-07-28,26,1
888,36,Player888,Last888,Goalkeeper,Italy,1992-11-13,84,1
889,36,Player889,Last889,Defender,Netherlands,1998-01-22,29,1
890,36,Player890,Last890,Forward,England,1993-05-20,27,1
891,36,Player891,Last891,Defender,Germany,1996-03-25,68,1
892,36,Player892,Last892,Goalkeeper,France,1984-08-06,11,1
893,36,Player893,Last893,Forward,France,1985-11-05,40,1
894,36,Player894,Last894,Goalkeeper,Brazil,1998-01-10,26,1
895,36,Player895,Last895,Defender,Italy,2002-12-15,49,1
896,36,Player896,Last896,Goalkeeper,Portugal,1989-03-25,23,1
897,36,Player897,Last897,Midfielder,Argentina,2001-07-04,31,1
898,36,Player898,Last898,Defender,Germany,1996-08-03,47,1
899,36,Player899,Last899,Goalkeeper,Brazil,1998-12-05,27,1
900,36,Player900,Last900,Midfielder,England,1991-03-23,91,1
901,37,Player901,Last901,Goalkeeper,Spain,2003-07-15,92,1
902,37,Player902,Last902,Midfielder,Germany,1997-08-12,95,1
903,37,Player903,Last903,Goalkeeper,Brazil,2000-10-13,16,1
904,37,Player904,Last904,Defender,Portugal,1989-01-22,83,1
905,37,Player905,Last905,Goalkeeper,Germany,2005-06-07,26,1
906,37,Player906,Last906,Forward,Portugal,2003-01-05,32,1
907,37,Player907,Last907,Forward,England,1998-08-19,45,1
908,37,Player908,Last908,Forward,Germany,1995-01-16,92,1
909,37,Player909,Last909,Midfielder,England,2003-10-22,54,1
910,37,Player910,Last910,Defender,England,2001-02-20,75,1
911,37,Player911,Last911,Goalkeeper,Netherlands,2001-02-23,77,1
912,37,Player912,Last912,Midfielder,Italy,1984-05-09,56,1
913,37,Player913,Last913,Goalkeeper,Netherlands,2002-01-04,2,1
914,37,Player914,Last914,Forward,Portugal,1990-12-19,39,1
915,37,Player915,Last915,Defender,France,1984-11-08,82,1
916,37,Player916,Last916,Goalkeeper,Brazil,1998-08-22,62,1
917,37,Player917,Last917,Midfielder,Italy,1999-04-27,83,1
918,37,Player918,Last918,Goalkeeper,Portugal,1993-12-01,48,1
919,37,Player919,Last919,Forward,Brazil,1993-01-05,63,1
920,37,Player920,Last920,Defender,Italy,1984-02-22,59,1
921,37,Player921,Last921,Goalkeeper,Italy,1996-06-02,60,1
922,37,Player922,Last922,Goalkeeper,France,1994-11-24,39,1
923,37,Player923,Last923,Midfielder,Portugal,1993-04-13,91,1
924,37,Player924,Last924,Defender,Italy,2001-08-25,92,1
925,37,Player925,Last925,Forward,Portugal,1998-01-22,51,1
926,38,Player926,Last926,Goalkeeper,Germany,2002-02-18,46,1
927,38,Player927,Last927,Midfielder,France,1999-10-18,41,1
928,38,Player928,Last928,Midfielder,Brazil,1996-10-11,92,1
929,38,Player929,Last929,Forward,Germany,1989-04-25,18,1
930,38,Player930,Last930,Defender,India,1992-12-25,92,1
931,38,Player931,Last931,Midfielder,Netherlands,1986-03-15,59,1
932,38,Player932,Last932,Defender,Netherlands,2000-01-25,26,1
933,38,Player933,Last933,Goalkeeper,Italy,1985-03-14,44,1
934,38,Player934,Last934,Defender,France,1996-03-17,48,1
935,38,Player935,Last935,Midfielder,Argentina,1996-09-24,41,1
936,38,Player936,Last936,Midfielder,Portugal,2003-05-02,36,1
937,38,Player937,Last937,Goalkeeper,Brazil,1999-02-27,49,1
938,38,Player938,Last938,Goalkeeper,Italy,1995-05-16,36,1
939,38,Player939,Last939,Defender,Brazil,1985-06-14,28,1
940,38,Player940,Last940,Goalkeeper,Argentina,2005-02-04,62,1
941,38,Player941,Last941,Defender,France,1999-07-14,28,1
942,38,Player942,Last942,Forward,Brazil,2000-09-08,86,1
943,38,Player943,Last943,Defender,India,1990-04-10,56,1
944,38,Player944,Last944,Goalkeeper,England,1993-08-13,37,1
945,38,Player945,Last945,Defender,Netherlands,2004-06-22,87,1
946,38,Player946,Last946,Midfielder,India,2003-08-18,26,1
947,38,Player947,Last947,Midfielder,Netherlands,2002-03-22,18,1
948,38,Player948,Last948,Forward,Brazil,1995-05-08,22,1
949,38,Player949,Last949,Goalkeeper,India,2002-11-14,18,1
950,38,Player950,Last950,Goalkeeper,Brazil,1983-03-09,50,1
951,39,Player951,Last951,Midfielder,Spain,1999-09-02,8,1
952,39,Player952,Last952,Goalkeeper,Argentina,1990-07-13,67,1
953,39,Player953,Last953,Goalkeeper,Netherlands,1985-11-26,25,1
954,39,Player954,Last954,Goalkeeper,Portugal,1985-02-05,22,1
955,39,Player955,Last955,Defender,France,2005-01-07,33,1
956,39,Player956,Last956,Forward,India,1998-12-01,68,1
957,39,Player957,Last957,Defender,Netherlands,1983-01-15,30,1
958,39,Player958,Last958,Forward,Italy,2005-01-08,4,1
959,39,Player959,Last959,Goalkeeper,France,1987-06-19,22,1
960,39,Player960,Last960,Midfielder,Netherlands,1994-11-08,95,1
961,39,Player961,Last961,Forward,England,1995-11-18,53,1
962,39,Player962,Last962,Defender,India,1986-03-01,50,1
963,39,Player963,Last963,Midfielder,Germany,1991-08-09,60,1
964,39,Player964,Last964,Defender,India,1993-01-10,25,1
965,39,Player965,Last965,Goalkeeper,Netherlands,2001-04-12,9,1
966,39,Player966,Last966,Defender,Netherlands,1991-05-22,23,1
967,39,Player967,Last967,Goalkeeper,India,1986-07-21,98,1
968,39,Player968,Last968,Midfielder,Portugal,2001-03-28,88,1
969,39,Player969,Last969,Forward,Argentina,1996-02-22,42,1
970,39,Player970,Last970,Defender,Brazil,2004-01-11,16,1
971,39,Player971,Last971,Midfielder,Portugal,1997-04-20,30,1
972,39,Player972,Last972,Defender,Italy,1994-06-11,25,1
973,39,Player973,Last973,Defender,Argentina,1991-06-17,84,1
974,39,Player974,Last974,Forward,Argentina,2004-03-18,91,1
975,39,Player975,Last975,Midfielder,France,2003-07-23,79,1
976,40,Player976,Last976,Midfielder,Brazil,1986-06-27,54,1
977,40,Player977,Last977,Midfielder,Argentina,2003-03-22,38,1
978,40,Player978,Last978,Forward,Netherlands,1995-05-11,84,1
979,40,Player979,Last979,Midfielder,France,1998-06-04,62,1
980,40,Player980,Last980,Goalkeeper,India,1987-05-22,34,1
981,40,Player981,Last981,Midfielder,India,1984-08-11,89,1
982,40,Player982,Last982,Defender,France,2000-07-28,97,1
983,40,Player983,Last983,Midfielder,Italy,2001-10-15,63,1
984,40,Player984,Last984,Defender,Italy,2005-05-16,55,1
985,40,Player985,Last985,Goalkeeper,Argentina,2005-11-09,15,1
986,40,Player986,Last986,Forward,Argentina,1991-02-09,80,1
987,40,Player987,Last987,Defender,France,1988-02-27,35,1
988,40,Player988,Last988,Midfielder,Argentina,1984-04-20,67,1
989,40,Player989,Last989,Defender,Netherlands,1985-09-02,55,1
990,40,Player990,Last990,Forward,Brazil,1986-04-15,46,1
991,40,Player991,Last991,Goalkeeper,Spain,1997-02-10,51,1
992,40,Player992,Last992,Goalkeeper,Argentina,1991-02-10,71,1
993,40,Player993,Last993,Defender,Italy,1999-10-26,26,1
994,40,Player994,Last994,Defender,Netherlands,1994-03-22,63,1
995,40,Player995,Last995,Defender,Italy,1984-05-24,39,1
996,40,Player996,Last996,Forward,Germany,1997-08-13,57,1
997,40,Player997,Last997,Goalkeeper,Italy,1983-11-15,47,1
998,40,Player998,Last998,Forward,Netherlands,1983-05-05,20,1
999,40,Player999,Last999,Midfielder,Italy,2002-12-05,41,1
1000,40,Player1000,Last1000,Midfielder,Netherlands,1987-12-22,20,1
1001,41,Player1001,Last1001,Defender,Germany,1998-07-16,60,1
1002,41,Player1002,Last1002,Goalkeeper,Brazil,1998-06-24,65,1
1003,41,Player1003,Last1003,Goalkeeper,England,1996-03-07,81,1
1004,41,Player1004,Last1004,Goalkeeper,France,2005-04-21,74,1
1005,41,Player1005,Last1005,Goalkeeper,Portugal,1992-01-25,23,1
1006,41,Player1006,Last1006,Midfielder,Germany,2005-05-17,55,1
1007,41,Player1007,Last1007,Forward,Netherlands,2005-11-03,51,1
1008,41,Player1008,Last1008,Midfielder,India,1986-07-24,3,1
1009,41,Player1009,Last1009,Forward,England,1991-05-24,13,1
1010,41,Player1010,Last1010,Midfielder,France,1990-03-15,64,1
1011,41,Player1011,Last1011,Forward,Germany,1986-11-07,69,1
1012,41,Player1012,Last1012,Forward,Portugal,1991-02-05,14,1
1013,41,Player1013,Last1013,Goalkeeper,Netherlands,1986-04-01,98,1
1014,41,Player1014,Last1014,Forward,Brazil,1983-05-07,21,1
1015,41,Player1015,Last1015,Midfielder,Argentina,1983-05-19,63,1
1016,41,Player1016,Last1016,Midfielder,Spain,1996-02-06,15,1
1017,41,Player1017,Last1017,Goalkeeper,Netherlands,1993-07-27,62,1
1018,41,Player1018,Last1018,Defender,Argentina,1984-03-01,82,1
1019,41,Player1019,Last1019,Midfielder,France,1987-07-12,4,1
1020,41,Player1020,Last1020,Midfielder,Portugal,2004-12-07,55,1
1021,41,Player1021,Last1021,Forward,Netherlands,1988-11-24,14,1
1022,41,Player1022,Last1022,Midfielder,Netherlands,1987-10-16,95,1
1023,41,Player1023,Last1023,Defender,England,1991-09-10,63,1
1024,41,Player1024,Last1024,Midfielder,Argentina,1994-06-07,16,1
1025,41,Player1025,Last1025,Forward,Italy,1988-09-02,64,1
1026,42,Player1026,Last1026,Goalkeeper,Spain,2000-02-09,25,1
1027,42,Player1027,Last1027,Goalkeeper,Spain,1984-09-28,74,1
1028,42,Player1028,Last1028,Forward,Spain,2002-04-01,70,1
1029,42,Player1029,Last1029,Forward,Spain,1987-08-14,93,1
1030,42,Player1030,Last1030,Forward,France,1999-03-22,2,1
1031,42,Player1031,Last1031,Forward,India,1989-01-10,50,1
1032,42,Player1032,Last1032,Defender,Portugal,1997-07-11,25,1
1033,42,Player1033,Last1033,Midfielder,England,1984-01-16,69,1
1034,42,Player1034,Last1034,Midfielder,Germany,1991-04-24,63,1
1035,42,Player1035,Last1035,Defender,England,1996-06-21,52,1
1036,42,Player1036,Last1036,Goalkeeper,Italy,1985-05-24,93,1
1037,42,Player1037,Last1037,Goalkeeper,France,1996-11-25,21,1
1038,42,Player1038,Last1038,Goalkeeper,Italy,1992-12-09,59,1
1039,42,Player1039,Last1039,Defender,Brazil,1999-01-19,78,1
1040,42,Player1040,Last1040,Goalkeeper,Spain,1992-08-12,48,1
1041,42,Player1041,Last1041,Midfielder,France,1989-08-15,71,1
1042,42,Player1042,Last1042,Defender,England,1991-07-12,39,1
1043,42,Player1043,Last1043,Midfielder,India,1988-01-19,42,1
1044,42,Player1044,Last1044,Forward,Netherlands,1992-04-17,90,1
1045,42,Player1045,Last1045,Forward,France,1988-04-27,37,1
1046,42,Player1046,Last1046,Forward,Netherlands,2000-08-20,51,1
1047,42,Player1047,Last1047,Defender,Germany,1998-09-10,41,1
1048,42,Player1048,Last1048,Goalkeeper,France,2005-07-21,44,1
1049,42,Player1049,Last1049,Defender,Brazil,1992-12-11,64,1
1050,42,Player1050,Last1050,Forward,France,1994-01-28,16,1
1051,43,Player1051,Last1051,Defender,England,1996-04-11,89,1
1052,43,Player1052,Last1052,Goalkeeper,India,1991-10-10,63,1
1053,43,Player1053,Last1053,Forward,England,1983-06-20,73,1
1054,43,Player1054,Last1054,Midfielder,Germany,1991-07-10,89,1
1055,43,Player1055,Last1055,Goalkeeper,France,1999-07-04,77,1
1056,43,Player1056,Last1056,Defender,Argentina,1983-06-13,46,1
1057,43,Player1057,Last1057,Goalkeeper,Portugal,2004-06-12,75,1
1058,43,Player1058,Last1058,Forward,France,1992-08-12,43,1
1059,43,Player1059,Last1059,Goalkeeper,Argentina,1987-10-19,86,1
1060,43,Player1060,Last1060,Forward,Argentina,2004-05-13,83,1
1061,43,Player1061,Last1061,Goalkeeper,India,1999-04-14,25,1
1062,43,Player1062,Last1062,Forward,Germany,1986-09-17,13,1
1063,43,Player1063,Last1063,Midfielder,Germany,1992-07-21,84,1
1064,43,Player1064,Last1064,Forward,France,1993-08-25,13,1
1065,43,Player1065,Last1065,Defender,Argentina,1986-08-05,42,1
1066,43,Player1066,Last1066,Defender,Italy,2003-11-28,50,1
1067,43,Player1067,Last1067,Forward,Italy,1988-12-06,31,1
1068,43,Player1068,Last1068,Goalkeeper,India,1996-05-20,83,1
1069,43,Player1069,Last1069,Forward,Netherlands,1992-03-12,8,1
1070,43,Player1070,Last1070,Midfielder,Italy,1993-12-14,54,1
1071,43,Player1071,Last1071,Forward,India,1987-07-05,28,1
1072,43,Player1072,Last1072,Midfielder,Portugal,2002-01-24,8,1
1073,43,Player1073,Last1073,Midfielder,Argentina,1989-06-03,22,1
1074,43,Player1074,Last1074,Defender,Brazil,1997-06-15,29,1
1075,43,Player1075,Last1075,Goalkeeper,Portugal,1983-07-21,62,1
1076,44,Player1076,Last1076,Forward,India,1988-09-07,1,1
1077,44,Player1077,Last1077,Defender,England,2005-11-20,75,1
1078,44,Player1078,Last1078,Defender,Italy,1996-02-19,54,1
1079,44,Player1079,Last1079,Goalkeeper,Netherlands,2002-09-04,88,1
1080,44,Player1080,Last1080,Midfielder,Spain,1984-04-07,96,1
1081,44,Player1081,Last1081,Defender,Germany,1986-09-14,40,1
1082,44,Player1082,Last1082,Midfielder,England,1997-03-13,78,1
1083,44,Player1083,Last1083,Defender,Brazil,1985-12-21,77,1
1084,44,Player1084,Last1084,Forward,Italy,1993-08-14,45,1
1085,44,Player1085,Last1085,Midfielder,Netherlands,1997-03-03,79,1
1086,44,Player1086,Last1086,Midfielder,Italy,2002-11-06,19,1
1087,44,Player1087,Last1087,Forward,Spain,1983-01-16,64,1
1088,44,Player1088,Last1088,Midfielder,England,1986-06-26,81,1
1089,44,Player1089,Last1089,Goalkeeper,Argentina,1988-03-02,85,1
1090,44,Player1090,Last1090,Defender,India,2003-07-17,16,1
1091,44,Player1091,Last1091,Defender,Portugal,1992-02-07,37,1
1092,44,Player1092,Last1092,Forward,India,1985-04-05,33,1
1093,44,Player1093,Last1093,Goalkeeper,Spain,2001-08-05,67,1
1094,44,Player1094,Last1094,Forward,England,2005-04-06,91,1
1095,44,Player1095,Last1095,Forward,Argentina,1997-07-22,37,1
1096,44,Player1096,Last1096,Goalkeeper,France,2004-11-18,23,1
1097,44,Player1097,Last1097,Defender,Brazil,1998-10-20,70,1
1098,44,Player1098,Last1098,Defender,India,2004-10-04,31,1
1099,44,Player1099,Last1099,Goalkeeper,Netherlands,1991-10-25,16,1
1100,44,Player1100,Last1100,Goalkeeper,Brazil,2001-08-12,29,1
1101,45,Player1101,Last1101,Defender,France,1995-12-14,54,1
1102,45,Player1102,Last1102,Midfielder,England,1994-11-10,3,1
1103,45,Player1103,Last1103,Midfielder,Germany,1992-03-03,92,1
1104,45,Player1104,Last1104,Goalkeeper,Portugal,1984-04-19,64,1
1105,45,Player1105,Last1105,Defender,Germany,1988-01-06,67,1
1106,45,Player1106,Last1106,Defender,Italy,2002-07-27,22,1
1107,45,Player1107,Last1107,Forward,Portugal,1987-12-19,85,1
1108,45,Player1108,Last1108,Midfielder,India,1998-05-05,46,1
1109,45,Player1109,Last1109,Defender,Italy,2000-08-21,85,1
1110,45,Player1110,Last1110,Forward,Spain,1995-02-01,43,1
1111,45,Player1111,Last1111,Forward,France,2003-08-17,88,1
1112,45,Player1112,Last1112,Goalkeeper,Portugal,1997-01-25,32,1
1113,45,Player1113,Last1113,Midfielder,France,1993-05-24,17,1
1114,45,Player1114,Last1114,Defender,Germany,1991-12-25,12,1
1115,45,Player1115,Last1115,Midfielder,Italy,2004-06-20,75,1
1116,45,Player1116,Last1116,Defender,Brazil,1984-09-24,92,1
1117,45,Player1117,Last1117,Goalkeeper,France,1985-03-13,28,1
1118,45,Player1118,Last1118,Midfielder,England,1983-10-06,85,1
1119,45,Player1119,Last1119,Midfielder,France,1999-04-21,77,1
1120,45,Player1120,Last1120,Forward,France,1999-02-14,99,1
1121,45,Player1121,Last1121,Forward,Argentina,1992-02-27,13,1
1122,45,Player1122,Last1122,Goalkeeper,Brazil,1998-04-24,73,1
1123,45,Player1123,Last1123,Defender,Spain,1996-09-01,10,1
1124,45,Player1124,Last1124,Defender,Germany,1991-01-15,67,1
1125,45,Player1125,Last1125,Forward,Portugal,2003-03-08,73,1
1126,46,Player1126,Last1126,Goalkeeper,Portugal,1997-07-21,42,1
1127,46,Player1127,Last1127,Defender,Netherlands,1986-05-26,98,1
1128,46,Player1128,Last1128,Forward,Netherlands,1990-08-18,5,1
1129,46,Player1129,Last1129,Forward,Argentina,1999-07-13,48,1
1130,46,Player1130,Last1130,Forward,Spain,1996-07-17,81,1
1131,46,Player1131,Last1131,Midfielder,France,2001-02-01,25,1
1132,46,Player1132,Last1132,Midfielder,England,1988-08-09,14,1
1133,46,Player1133,Last1133,Midfielder,Brazil,1996-08-11,91,1
1134,46,Player1134,Last1134,Goalkeeper,England,1987-06-10,16,1
1135,46,Player1135,Last1135,Goalkeeper,Argentina,1989-03-13,23,1
1136,46,Player1136,Last1136,Goalkeeper,Portugal,1994-02-10,8,1
1137,46,Player1137,Last1137,Goalkeeper,India,1983-12-13,17,1
1138,46,Player1138,Last1138,Goalkeeper,England,1985-05-10,39,1
1139,46,Player1139,Last1139,Goalkeeper,Brazil,1986-08-15,16,1
1140,46,Player1140,Last1140,Goalkeeper,Portugal,1989-07-01,70,1
1141,46,Player1141,Last1141,Midfielder,India,2003-05-01,17,1
1142,46,Player1142,Last1142,Goalkeeper,Argentina,1992-11-02,1,1
1143,46,Player1143,Last1143,Midfielder,France,1988-09-21,14,1
1144,46,Player1144,Last1144,Goalkeeper,India,1993-07-23,35,1
1145,46,Player1145,Last1145,Midfielder,England,1991-03-02,22,1
1146,46,Player1146,Last1146,Goalkeeper,Italy,1991-11-06,32,1
1147,46,Player1147,Last1147,Defender,India,1998-02-05,50,1
1148,46,Player1148,Last1148,Forward,Italy,1995-07-08,31,1
1149,46,Player1149,Last1149,Defender,Netherlands,1985-01-20,39,1
1150,46,Player1150,Last1150,Midfielder,Netherlands,1988-01-06,32,1
1151,47,Player1151,Last1151,Midfielder,Netherlands,1989-10-25,64,1
1152,47,Player1152,Last1152,Defender,Portugal,1992-02-22,61,1
1153,47,Player1153,Last1153,Forward,Portugal,1984-01-12,85,1
1154,47,Player1154,Last1154,Goalkeeper,India,2004-01-11,22,1
1155,47,Player1155,Last1155,Midfielder,Portugal,1990-08-11,89,1
1156,47,Player1156,Last1156,Goalkeeper,Argentina,1998-07-19,50,1
1157,47,Player1157,Last1157,Forward,Argentina,1998-03-23,77,1
1158,47,Player1158,Last1158,Defender,Germany,1992-04-28,64,1
1159,47,Player1159,Last1159,Midfielder,Argentina,1999-04-14,46,1
1160,47,Player1160,Last1160,Midfielder,Germany,2005-08-13,32,1
1161,47,Player1161,Last1161,Defender,France,1998-06-26,23,1
1162,47,Player1162,Last1162,Goalkeeper,France,1988-02-17,6,1
1163,47,Player1163,Last1163,Midfielder,Italy,1998-06-08,87,1
1164,47,Player1164,Last1164,Goalkeeper,England,1992-05-02,93,1
1165,47,Player1165,Last1165,Midfielder,France,2001-01-03,63,1
1166,47,Player1166,Last1166,Forward,Argentina,1991-05-12,5,1
1167,47,Player1167,Last1167,Goalkeeper,Spain,1994-01-04,19,1
1168,47,Player1168,Last1168,Midfielder,England,1996-08-06,96,1
1169,47,Player1169,Last1169,Forward,France,2000-07-22,21,1
1170,47,Player1170,Last1170,Midfielder,Brazil,2004-12-02,72,1
1171,47,Player1171,Last1171,Goalkeeper,India,1984-05-04,69,1
1172,47,Player1172,Last1172,Midfielder,France,1983-03-04,40,1
1173,47,Player1173,Last1173,Defender,Italy,1992-11-11,79,1
1174,47,Player1174,Last1174,Forward,Brazil,1997-06-25,33,1
1175,47,Player1175,Last1175,Forward,Portugal,1987-05-18,68,1
1176,48,Player1176,Last1176,Forward,Spain,2003-10-06,69,1
1177,48,Player1177,Last1177,Midfielder,Argentina,1987-07-15,58,1
1178,48,Player1178,Last1178,Midfielder,Brazil,2005-07-15,38,1
1179,48,Player1179,Last1179,Goalkeeper,England,1987-10-18,14,1
1180,48,Player1180,Last1180,Forward,Portugal,1995-02-15,21,1
1181,48,Player1181,Last1181,Defender,Netherlands,2001-03-24,24,1
1182,48,Player1182,Last1182,Midfielder,Brazil,2002-09-22,61,1
1183,48,Player1183,Last1183,Defender,India,1995-01-06,73,1
1184,48,Player1184,Last1184,Goalkeeper,England,1994-12-26,9,1
1185,48,Player1185,Last1185,Midfielder,Argentina,2000-07-07,79,1
1186,48,Player1186,Last1186,Forward,India,1998-06-13,43,1
1187,48,Player1187,Last1187,Forward,Netherlands,2004-10-28,56,1
1188,48,Player1188,Last1188,Midfielder,Brazil,1987-07-15,51,1
1189,48,Player1189,Last1189,Midfielder,Spain,1996-07-12,7,1
1190,48,Player1190,Last1190,Defender,Netherlands,2003-04-11,92,1
1191,48,Player1191,Last1191,Defender,Argentina,1994-08-28,1,1
1192,48,Player1192,Last1192,Defender,Germany,1996-03-23,19,1
1193,48,Player1193,Last1193,Goalkeeper,England,1987-07-01,23,1
1194,48,Player1194,Last1194,Defender,Germany,1996-02-07,33,1
1195,48,Player1195,Last1195,Forward,Netherlands,1996-12-06,37,1
1196,48,Player1196,Last1196,Midfielder,Italy,1986-05-18,53,1
1197,48,Player1197,Last1197,Goalkeeper,Argentina,2004-05-24,44,1
1198,48,Player1198,Last1198,Midfielder,England,2000-12-18,46,1
1199,48,Player1199,Last1199,Forward,Spain,2002-12-27,57,1
1200,48,Player1200,Last1200,Midfielder,Germany,1990-12-17,54,1
1201,49,Player1201,Last1201,Midfielder,France,1990-01-07,65,1
1202,49,Player1202,Last1202,Goalkeeper,Italy,1998-01-06,40,1
1203,49,Player1203,Last1203,Midfielder,India,1991-06-16,89,1
1204,49,Player1204,Last1204,Goalkeeper,Netherlands,1995-06-16,44,1
1205,49,Player1205,Last1205,Goalkeeper,Argentina,2004-07-11,9,1
1206,49,Player1206,Last1206,Defender,Portugal,1986-08-05,97,1
1207,49,Player1207,Last1207,Goalkeeper,Argentina,2002-10-09,18,1
1208,49,Player1208,Last1208,Midfielder,Germany,1999-07-21,7,1
1209,49,Player1209,Last1209,Defender,Brazil,1989-07-21,69,1
1210,49,Player1210,Last1210,Forward,Netherlands,1996-09-06,75,1
1211,49,Player1211,Last1211,Forward,Portugal,2004-12-06,69,1
1212,49,Player1212,Last1212,Defender,Italy,1989-01-16,58,1
1213,49,Player1213,Last1213,Goalkeeper,India,2002-11-23,15,1
1214,49,Player1214,Last1214,Forward,Argentina,1988-01-23,82,1
1215,49,Player1215,Last1215,Forward,Spain,2005-10-08,34,1
1216,49,Player1216,Last1216,Forward,Portugal,1991-03-18,33,1
1217,49,Player1217,Last1217,Midfielder,Portugal,2004-12-02,33,1
1218,49,Player1218,Last1218,Forward,Portugal,1992-09-07,60,1
1219,49,Player1219,Last1219,Midfielder,Germany,1995-06-10,49,1
1220,49,Player1220,Last1220,Midfielder,Argentina,1995-01-16,71,1
1221,49,Player1221,Last1221,Forward,England,1992-05-27,27,1
1222,49,Player1222,Last1222,Forward,England,1988-09-21,39,1
1223,49,Player1223,Last1223,Defender,France,1989-02-01,29,1
1224,49,Player1224,Last1224,Midfielder,Italy,2004-08-04,73,1
1225,49,Player1225,Last1225,Forward,India,1985-08-19,20,1
1226,50,Player1226,Last1226,Midfielder,Spain,2005-09-28,75,1
1227,50,Player1227,Last1227,Midfielder,Portugal,1989-05-02,24,1
1228,50,Player1228,Last1228,Midfielder,France,1995-06-09,20,1
1229,50,Player1229,Last1229,Goalkeeper,Netherlands,2005-10-20,54,1
1230,50,Player1230,Last1230,Forward,France,1986-02-06,33,1
1231,50,Player1231,Last1231,Defender,Italy,1997-12-23,78,1
1232,50,Player1232,Last1232,Defender,Argentina,1983-06-25,64,1
1233,50,Player1233,Last1233,Defender,Spain,1992-12-18,47,1
1234,50,Player1234,Last1234,Defender,Germany,1992-12-17,78,1
1235,50,Player1235,Last1235,Goalkeeper,Portugal,1992-08-15,66,1
1236,50,Player1236,Last1236,Midfielder,Argentina,1983-10-03,79,1
1237,50,Player1237,Last1237,Forward,Argentina,1988-06-17,75,1
1238,50,Player1238,Last1238,Defender,India,2001-09-27,17,1
1239,50,Player1239,Last1239,Midfielder,France,2004-09-24,57,1
1240,50,Player1240,Last1240,Goalkeeper,Italy,1997-04-18,43,1
1241,50,Player1241,Last1241,Defender,Brazil,2000-09-05,93,1
1242,50,Player1242,Last1242,Defender,India,1993-07-24,93,1
1243,50,Player1243,Last1243,Defender,Germany,1992-07-07,76,1
1244,50,Player1244,Last1244,Forward,Italy,2001-03-26,26,1
1245,50,Player1245,Last1245,Goalkeeper,England,1991-05-17,47,1
1246,50,Player1246,Last1246,Midfielder,Netherlands,1995-11-03,6,1
1247,50,Player1247,Last1247,Forward,England,2002-03-08,84,1
1248,50,Player1248,Last1248,Goalkeeper,Spain,1993-02-24,5,1
1249,50,Player1249,Last1249,Midfielder,Argentina,1996-11-17,15,1
1250,50,Player1250,Last1250,Goalkeeper,Italy,1991-11-16,11,1
1251,51,Player1251,Last1251,Defender,Argentina,1986-11-04,75,1
1252,51,Player1252,Last1252,Defender,Argentina,1986-10-15,56,1
1253,51,Player1253,Last1253,Forward,Portugal,2001-10-17,35,1
1254,51,Player1254,Last1254,Defender,Italy,1992-10-26,12,1
1255,51,Player1255,Last1255,Defender,India,2002-07-16,8,1
1256,51,Player1256,Last1256,Defender,England,1995-05-08,84,1
1257,51,Player1257,Last1257,Goalkeeper,Brazil,2000-02-17,48,1
1258,51,Player1258,Last1258,Midfielder,Germany,1989-04-21,43,1
1259,51,Player1259,Last1259,Goalkeeper,Brazil,2000-11-10,50,1
1260,51,Player1260,Last1260,Midfielder,England,1986-08-14,10,1
1261,51,Player1261,Last1261,Goalkeeper,Argentina,2004-08-26,83,1
1262,51,Player1262,Last1262,Midfielder,France,2003-10-22,94,1
1263,51,Player1263,Last1263,Midfielder,Portugal,1994-03-06,62,1
